match_id,team,player,pass_recipient,minute,second,period,location,pass_end_location,pass_length,pass_angle,pass_height,pass_type,pass_cross,pass_cut_back,pass_switch,pass_deflected,pass_outcome,pass_shot_assist,pass_assisted_shot_id,under_pressure,play_pattern
7563,France,Ousmane Dembélé,Djibril Sidibé,17,54,1,"[97.0, 62.0]","[118.0, 65.0]",21.213203,0.14189705,Ground Pass,,,,,,,,,,Regular Play
7563,France,Djibril Sidibé,Olivier Giroud,17,56,1,"[118.0, 65.0]","[113.0, 49.0]",16.763054,-1.8736812,High Pass,,True,,,,Incomplete,,,,Regular Play
7563,France,N''Golo Kanté,Antoine Griezmann,18,4,1,"[83.0, 48.0]","[83.0, 54.0]",6.0,1.5707964,Ground Pass,,,,,,,,,,Regular Play
7563,France,Antoine Griezmann,Ousmane Dembélé,18,6,1,"[83.0, 56.0]","[92.0, 55.0]",9.055386,-0.11065722,Ground Pass,,,,,,,,,True,Regular Play
7563,France,Ousmane Dembélé,Djibril Sidibé,18,8,1,"[91.0, 55.0]","[94.0, 79.0]",24.186773,1.4464413,Ground Pass,,,,,,,,,,Regular Play
7563,France,Djibril Sidibé,Antoine Griezmann,18,9,1,"[94.0, 79.0]","[111.0, 61.0]",24.758837,-0.8139618,Ground Pass,,,,,,,,,,Regular Play
7563,France,Steve Mandanda,Raphaël Varane,19,3,1,"[6.0, 34.0]","[17.0, 63.0]",31.016125,1.2082521,Ground Pass,Goal Kick,,,,,,,,,From Goal Kick
7563,France,Raphaël Varane,N''Golo Kanté,19,9,1,"[34.0, 64.0]","[45.0, 58.0]",12.529964,-0.49934673,Ground Pass,,,,,,,,,,From Goal Kick
7563,France,N''Golo Kanté,Antoine Griezmann,19,13,1,"[52.0, 52.0]","[57.0, 50.0]",5.3851647,-0.38050637,Ground Pass,,,,,,,,,,From Goal Kick
7563,France,Antoine Griezmann,Raphaël Varane,19,14,1,"[56.0, 49.0]","[53.0, 67.0]",18.248287,1.735945,Ground Pass,,,,,,,,,,From Goal Kick
7563,France,Raphaël Varane,N''Golo Kanté,19,17,1,"[55.0, 64.0]","[54.0, 54.0]",10.049875,-1.670465,Ground Pass,,,,,,,,,,From Goal Kick
7563,France,N''Golo Kanté,Raphaël Varane,19,19,1,"[54.0, 57.0]","[54.0, 67.0]",10.0,1.5707964,Ground Pass,,,,,,,,,,From Goal Kick
7563,France,Raphaël Varane,,19,21,1,"[57.0, 67.0]","[109.0, 40.0]",58.59181,-0.4789136,High Pass,,,,,,Unknown,,,,From Goal Kick
7563,France,Lucas Hernández Pi,Steven N''Kemboanza Mike Christopher Nzonzi,20,1,1,"[35.0, 2.0]","[44.0, 10.0]",12.0415945,0.7266424,Low Pass,Throw-in,,,,,,,,,From Throw In
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,Lucas Hernández Pi,20,2,1,"[42.0, 8.0]","[36.0, 2.0]",8.485281,-2.3561945,Ground Pass,,,,,,,,,True,From Throw In
7563,France,Lucas Hernández Pi,Antoine Griezmann,20,3,1,"[36.0, 2.0]","[48.0, 20.0]",21.633308,0.98279375,Ground Pass,,,,,,,,,True,From Throw In
7563,France,Antoine Griezmann,Steven N''Kemboanza Mike Christopher Nzonzi,20,5,1,"[44.0, 15.0]","[48.0, 7.0]",8.944272,-1.1071488,Ground Pass,,,,,,,,,True,From Throw In
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,Lucas Hernández Pi,20,6,1,"[48.0, 7.0]","[36.0, 3.0]",12.649111,-2.819842,Ground Pass,,,,,,,,,True,From Throw In
7563,France,Lucas Hernández Pi,Presnel Kimpembe,20,10,1,"[33.0, 4.0]","[20.0, 11.0]",14.764823,2.6476512,Ground Pass,,,,,,,,,,From Throw In
7563,France,Presnel Kimpembe,Steve Mandanda,20,11,1,"[20.0, 11.0]","[9.0, 30.0]",21.954498,2.095592,Ground Pass,,,,,,,,,,From Throw In
7563,France,Steve Mandanda,Olivier Giroud,20,16,1,"[8.0, 37.0]","[70.0, 37.0]",62.0,0.0,High Pass,,,,,,Incomplete,,,,From Throw In
7563,France,Djibril Sidibé,,20,31,1,"[75.0, 51.0]","[86.0, 40.0]",15.556349,-0.7853982,Low Pass,Interception,,,,,Incomplete,,,,Regular Play
7563,France,Djibril Sidibé,Ousmane Dembélé,20,39,1,"[55.0, 69.0]","[67.0, 69.0]",12.0,0.0,Low Pass,Recovery,,,,,,,,,Regular Play
7563,France,Ousmane Dembélé,Antoine Griezmann,20,44,1,"[68.0, 52.0]","[74.0, 44.0]",10.0,-0.9272952,Ground Pass,,,,,,,,,,Regular Play
7563,France,Antoine Griezmann,Thomas Lemar,20,44,1,"[74.0, 44.0]","[75.0, 33.0]",11.045361,-1.4801364,Ground Pass,,,,,,Incomplete,,,,Regular Play
7563,France,Lucas Hernández Pi,Antoine Griezmann,22,47,1,"[30.0, 2.0]","[40.0, 5.0]",10.440307,0.2914568,High Pass,Throw-in,,,,,,,,,From Throw In
7563,France,Antoine Griezmann,Steven N''Kemboanza Mike Christopher Nzonzi,22,48,1,"[39.0, 3.0]","[46.0, 6.0]",7.615773,0.4048918,High Pass,,,,,,,,,,From Throw In
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,,22,49,1,"[45.0, 5.0]","[61.0, 6.0]",16.03122,0.06241881,High Pass,,,,,,Incomplete,,,,From Throw In
7563,France,Antoine Griezmann,Steven N''Kemboanza Mike Christopher Nzonzi,22,52,1,"[45.0, 11.0]","[51.0, 9.0]",6.3245554,-0.32175055,High Pass,Recovery,,,,,Incomplete,,,,From Throw In
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,Olivier Giroud,22,57,1,"[52.0, 3.0]","[57.0, 3.0]",5.0,0.0,Ground Pass,,,,,,,,,,From Throw In
7563,France,Olivier Giroud,Lucas Hernández Pi,22,57,1,"[57.0, 4.0]","[53.0, 3.0]",4.1231055,-2.896614,Ground Pass,,,,,,,,,True,From Throw In
7563,France,Presnel Kimpembe,Raphaël Varane,23,21,1,"[50.0, 10.0]","[41.0, 50.0]",41.0,1.7921108,Ground Pass,,,,True,,,,,,Regular Play
7563,France,Raphaël Varane,Djibril Sidibé,23,24,1,"[42.0, 51.0]","[55.0, 78.0]",29.966648,1.1220729,Ground Pass,,,,,,,,,,Regular Play
7563,France,Djibril Sidibé,Ousmane Dembélé,23,27,1,"[55.0, 78.0]","[68.0, 78.0]",13.0,0.0,Ground Pass,,,,,,,,,,Regular Play
7563,France,Ousmane Dembélé,Djibril Sidibé,23,28,1,"[67.0, 79.0]","[54.0, 79.0]",13.0,3.1415927,Ground Pass,,,,,,,,,True,Regular Play
7563,France,Djibril Sidibé,Raphaël Varane,23,32,1,"[51.0, 78.0]","[36.0, 69.0]",17.492855,-2.6011732,Ground Pass,,,,,,,,,,Regular Play
7563,France,Raphaël Varane,Presnel Kimpembe,23,33,1,"[38.0, 67.0]","[43.0, 32.0]",35.35534,-1.4288993,Ground Pass,,,,,,,,,,Regular Play
7563,France,Presnel Kimpembe,Lucas Hernández Pi,23,39,1,"[60.0, 25.0]","[82.0, 2.0]",31.827662,-0.8076167,Ground Pass,,,,,,,,,,Regular Play
7563,France,Lucas Hernández Pi,Antoine Griezmann,23,43,1,"[82.0, 2.0]","[82.0, 14.0]",12.0,1.5707964,Ground Pass,,,,,,,,,,Regular Play
7563,France,Antoine Griezmann,Thomas Lemar,23,44,1,"[81.0, 11.0]","[66.0, 3.0]",17.0,-2.6516354,Ground Pass,,,,,,,,,True,Regular Play
7563,France,Thomas Lemar,Raphaël Varane,23,46,1,"[66.0, 4.0]","[50.0, 38.0]",37.576588,2.010639,Ground Pass,,,,,,,,,,Regular Play
7563,France,Raphaël Varane,N''Golo Kanté,23,50,1,"[51.0, 43.0]","[66.0, 48.0]",15.811388,0.32175055,Ground Pass,,,,,,,,,,Regular Play
7563,France,N''Golo Kanté,Djibril Sidibé,23,53,1,"[68.0, 53.0]","[69.0, 79.0]",26.019224,1.5323538,Ground Pass,,,,,,,,,,Regular Play
7563,France,Djibril Sidibé,N''Golo Kanté,23,55,1,"[68.0, 78.0]","[72.0, 71.0]",8.062258,-1.0516502,Ground Pass,,,,,,,,,,Regular Play
7563,France,N''Golo Kanté,Ousmane Dembélé,23,56,1,"[71.0, 71.0]","[80.0, 71.0]",9.0,0.0,Ground Pass,,,,,,,,,True,Regular Play
7563,France,Ousmane Dembélé,Olivier Giroud,23,58,1,"[83.0, 69.0]","[93.0, 69.0]",10.0,0.0,Ground Pass,,,,,,,,,True,Regular Play
7563,France,Olivier Giroud,Djibril Sidibé,24,0,1,"[92.0, 66.0]","[105.0, 64.0]",13.152946,-0.15264933,Ground Pass,,,,,,,,,,Regular Play
7563,France,Djibril Sidibé,,24,2,1,"[104.0, 63.0]","[107.0, 59.0]",5.0,-0.9272952,Low Pass,,,,,,Incomplete,,,,Regular Play
7563,France,Raphaël Varane,Steve Mandanda,24,22,1,"[50.0, 76.0]","[17.0, 43.0]",46.66905,-2.3561945,Ground Pass,Recovery,,,,,,,,,Regular Play
7563,France,Steve Mandanda,Raphaël Varane,24,26,1,"[16.0, 48.0]","[35.0, 68.0]",27.58623,0.81103355,Ground Pass,,,,,,,,,,Regular Play
7563,France,Raphaël Varane,N''Golo Kanté,24,29,1,"[36.0, 72.0]","[56.0, 79.0]",21.189621,0.3366748,Ground Pass,,,,,,,,,,Regular Play
7563,France,N''Golo Kanté,Steven N''Kemboanza Mike Christopher Nzonzi,24,31,1,"[58.0, 77.0]","[66.0, 60.0]",18.788294,-1.1309538,Ground Pass,,,,,,,,,,Regular Play
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,N''Golo Kanté,24,35,1,"[68.0, 60.0]","[68.0, 71.0]",11.0,1.5707964,Ground Pass,,,,,,,,,,Regular Play
7563,France,N''Golo Kanté,Steven N''Kemboanza Mike Christopher Nzonzi,24,38,1,"[67.0, 69.0]","[70.0, 62.0]",7.615773,-1.1659045,Ground Pass,,,,,,,,,,Regular Play
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,Thomas Lemar,24,40,1,"[71.0, 61.0]","[70.0, 36.0]",25.019993,-1.610775,Ground Pass,,,,,,,,,,Regular Play
7563,France,Thomas Lemar,Lucas Hernández Pi,24,44,1,"[69.0, 21.0]","[85.0, 4.0]",23.345236,-0.81569195,Ground Pass,,,,,,,,,,Regular Play
7563,France,Lucas Hernández Pi,Presnel Kimpembe,24,49,1,"[78.0, 7.0]","[59.0, 23.0]",24.839485,2.4416997,Ground Pass,,,,,,,,,True,Regular Play
7563,France,Presnel Kimpembe,N''Golo Kanté,24,52,1,"[59.0, 21.0]","[66.0, 49.0]",28.86174,1.3258177,Ground Pass,,,,,,,,,,Regular Play
7563,France,N''Golo Kanté,Ousmane Dembélé,24,57,1,"[82.0, 54.0]","[86.0, 61.0]",8.062258,1.0516502,Ground Pass,,,,,,,,,,Regular Play
7563,France,Ousmane Dembélé,Lucas Hernández Pi,25,0,1,"[91.0, 61.0]","[113.0, 14.0]",51.894123,-1.133005,Ground Pass,,,,True,,,,,True,Regular Play
7563,France,Lucas Hernández Pi,,25,5,1,"[118.0, 16.0]","[107.0, 32.0]",19.416489,2.1730838,Ground Pass,,True,True,,,Incomplete,,,,Regular Play
7563,France,Raphaël Varane,Steven N''Kemboanza Mike Christopher Nzonzi,25,12,1,"[74.0, 28.0]","[82.0, 14.0]",16.124516,-1.0516502,Ground Pass,,,,,,,,,,Regular Play
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,Lucas Hernández Pi,25,14,1,"[83.0, 13.0]","[98.0, 2.0]",18.601076,-0.63274884,Ground Pass,,,,,,,,,,Regular Play
7563,France,Lucas Hernández Pi,Steven N''Kemboanza Mike Christopher Nzonzi,25,19,1,"[97.0, 11.0]","[88.0, 11.0]",9.0,3.1415927,Ground Pass,,,,,,,,,,Regular Play
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,Antoine Griezmann,25,21,1,"[87.0, 10.0]","[87.0, 19.0]",9.0,1.5707964,Ground Pass,,,,,,,,,,Regular Play
7563,France,Antoine Griezmann,Thomas Lemar,25,22,1,"[87.0, 17.0]","[93.0, 13.0]",7.2111025,-0.5880026,Ground Pass,,,,,,,,,True,Regular Play
7563,France,Thomas Lemar,,26,24,1,"[92.0, 19.0]","[115.0, 45.0]",34.713108,0.84654635,High Pass,Free Kick,,,,,Incomplete,,,,From Free Kick
7563,France,Ousmane Dembélé,,26,53,1,"[119.0, 79.0]","[113.0, 39.0]",40.4475,-1.7196863,High Pass,Corner,True,,True,,Incomplete,,,,From Corner
7563,France,Lucas Hernández Pi,N''Golo Kanté,27,0,1,"[65.0, 31.0]","[56.0, 49.0]",20.12461,2.0344439,Ground Pass,Recovery,,,,,,,,,From Corner
7563,France,N''Golo Kanté,Steve Mandanda,27,2,1,"[56.0, 49.0]","[20.0, 40.0]",37.107952,-2.896614,Ground Pass,,,,,,,,,True,From Corner
7563,France,Steve Mandanda,Raphaël Varane,28,2,1,"[17.0, 40.0]","[32.0, 63.0]",27.45906,0.9928944,Ground Pass,,,,,,,,,,Other
7563,France,Raphaël Varane,Presnel Kimpembe,28,6,1,"[38.0, 61.0]","[42.0, 27.0]",34.234486,-1.4536875,Ground Pass,,,,,,,,,,Other
7563,France,Presnel Kimpembe,Steven N''Kemboanza Mike Christopher Nzonzi,28,10,1,"[47.0, 25.0]","[57.0, 29.0]",10.770329,0.38050637,Ground Pass,,,,,,,,,,Other
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,Presnel Kimpembe,28,10,1,"[56.0, 28.0]","[48.0, 21.0]",10.630146,-2.4227626,Ground Pass,,,,,,,,,,Other
7563,France,Presnel Kimpembe,N''Golo Kanté,28,13,1,"[50.0, 26.0]","[56.0, 45.0]",19.924858,1.2649175,Ground Pass,,,,,,,,,,Other
7563,France,N''Golo Kanté,Antoine Griezmann,28,17,1,"[66.0, 48.0]","[80.0, 40.0]",16.124516,-0.5191461,Low Pass,,,,,,,,,,Other
7563,France,Antoine Griezmann,Thomas Lemar,28,19,1,"[82.0, 32.0]","[92.0, 27.0]",11.18034,-0.4636476,Ground Pass,,,,,,,,,,Other
7563,France,Thomas Lemar,Antoine Griezmann,28,21,1,"[91.0, 25.0]","[94.0, 22.0]",4.2426405,-0.7853982,Ground Pass,,,,,,,,,True,Other
7563,France,Antoine Griezmann,Thomas Lemar,28,22,1,"[95.0, 22.0]","[100.0, 18.0]",6.4031243,-0.67474097,Ground Pass,,,,,,,,,,Other
7563,France,Thomas Lemar,Antoine Griezmann,28,26,1,"[108.0, 4.0]","[103.0, 8.0]",6.4031243,2.4668517,Ground Pass,,,,,,,,,True,Other
7563,France,Antoine Griezmann,,28,30,1,"[105.0, 18.0]","[112.0, 51.0]",33.734257,1.3617734,High Pass,,,,,,Incomplete,,,True,Other
7563,France,Lucas Hernández Pi,,28,58,1,"[24.0, 8.0]","[57.0, 55.0]",57.428215,0.95864385,High Pass,,,,True,,Incomplete,,,,Regular Play
7563,France,Thomas Lemar,Ousmane Dembélé,29,10,1,"[63.0, 51.0]","[68.0, 68.0]",17.720045,1.2847449,Ground Pass,,,,,,,,,,Regular Play
7563,France,Ousmane Dembélé,Thomas Lemar,29,16,1,"[92.0, 61.0]","[96.0, 44.0]",17.464249,-1.3397057,Ground Pass,,,,,,,,,,Regular Play
7563,France,Thomas Lemar,Olivier Giroud,29,18,1,"[96.0, 44.0]","[104.0, 44.0]",8.0,0.0,Low Pass,,,,,,,,,True,Regular Play
7563,France,N''Golo Kanté,Djibril Sidibé,29,26,1,"[76.0, 73.0]","[91.0, 78.0]",15.811388,0.32175055,Ground Pass,,,,,,,,,,Regular Play
7563,France,Djibril Sidibé,Ousmane Dembélé,29,29,1,"[96.0, 79.0]","[111.0, 74.0]",15.811388,-0.32175055,Ground Pass,,,,,,Incomplete,,,,Regular Play
7563,France,Raphaël Varane,Presnel Kimpembe,29,39,1,"[30.0, 66.0]","[46.0, 33.0]",36.67424,-1.1193433,Ground Pass,,,,,,,,,,Regular Play
7563,France,Presnel Kimpembe,Steven N''Kemboanza Mike Christopher Nzonzi,29,45,1,"[55.0, 29.0]","[66.0, 37.0]",13.601471,0.6287963,Ground Pass,,,,,,,,,,Regular Play
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,Raphaël Varane,29,46,1,"[66.0, 36.0]","[51.0, 61.0]",29.15476,2.1112158,Ground Pass,,,,,,,,,True,Regular Play
7563,France,Raphaël Varane,N''Golo Kanté,29,49,1,"[51.0, 61.0]","[63.0, 67.0]",13.416408,0.4636476,Ground Pass,,,,,,,,,,Regular Play
7563,France,N''Golo Kanté,Djibril Sidibé,29,52,1,"[68.0, 70.0]","[79.0, 79.0]",14.21267,0.6857295,Ground Pass,,,,,,,,,,Regular Play
7563,France,Djibril Sidibé,N''Golo Kanté,29,53,1,"[78.0, 79.0]","[70.0, 72.0]",10.630146,-2.4227626,Ground Pass,,,,,,,,,,Regular Play
7563,France,N''Golo Kanté,Ousmane Dembélé,29,54,1,"[71.0, 73.0]","[84.0, 75.0]",13.152946,0.15264933,Ground Pass,,,,,,Incomplete,,,,Regular Play
7563,France,Raphaël Varane,,30,30,1,"[38.0, 78.0]","[43.0, 73.0]",7.071068,-0.7853982,Low Pass,Recovery,,,,,Incomplete,,,,Regular Play
7563,France,Raphaël Varane,,30,31,1,"[37.0, 75.0]","[49.0, 75.0]",12.0,0.0,High Pass,Recovery,,,,,Incomplete,,,,Regular Play
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,N''Golo Kanté,30,35,1,"[35.0, 66.0]","[42.0, 68.0]",7.28011,0.27829966,High Pass,Recovery,,,,,,,,True,Regular Play
7563,France,N''Golo Kanté,Antoine Griezmann,30,36,1,"[42.0, 66.0]","[41.0, 54.0]",12.0415945,-1.6539376,Low Pass,,,,,,,,,,Regular Play
7563,France,Antoine Griezmann,Lucas Hernández Pi,30,37,1,"[42.0, 54.0]","[32.0, 36.0]",20.59126,-2.077895,Low Pass,,,,,,,,,,Regular Play
7563,France,Lucas Hernández Pi,Thomas Lemar,30,43,1,"[60.0, 19.0]","[79.0, 4.0]",24.207438,-0.6682894,Ground Pass,,,,,,,,,,Regular Play
7563,France,Lucas Hernández Pi,Antoine Griezmann,31,43,1,"[86.0, 1.0]","[83.0, 15.0]",14.3178215,1.7818897,High Pass,Throw-in,,,,,,,,,From Throw In
7563,France,Antoine Griezmann,Djibril Sidibé,31,46,1,"[85.0, 24.0]","[67.0, 51.0]",32.449963,2.158799,Ground Pass,,,,,,,,,,From Throw In
7563,France,Djibril Sidibé,Ousmane Dembélé,31,49,1,"[67.0, 54.0]","[82.0, 76.0]",26.627054,0.9723774,Ground Pass,,,,,,,,,,From Throw In
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,Olivier Giroud,32,14,1,"[55.0, 57.0]","[75.0, 61.0]",20.396078,0.19739556,Low Pass,Recovery,,,,,Incomplete,,,,From Throw In
7563,France,Lucas Hernández Pi,Steven N''Kemboanza Mike Christopher Nzonzi,32,22,1,"[35.0, 19.0]","[42.0, 24.0]",8.602325,0.6202495,High Pass,Recovery,,,,,,,,,Regular Play
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,,32,24,1,"[42.0, 22.0]","[49.0, 27.0]",8.602325,0.6202495,High Pass,,,,,,Incomplete,,,,Regular Play
7563,France,Djibril Sidibé,Ousmane Dembélé,32,34,1,"[55.0, 76.0]","[66.0, 75.0]",11.045361,-0.09065989,Ground Pass,,,,,,,,,,Regular Play
7563,France,Ousmane Dembélé,Olivier Giroud,32,39,1,"[80.0, 75.0]","[101.0, 68.0]",22.135944,-0.32175055,Ground Pass,,,,,,,,,,Regular Play
7563,France,Olivier Giroud,Djibril Sidibé,32,42,1,"[108.0, 77.0]","[98.0, 79.0]",10.198039,2.9441972,Ground Pass,,,,,,,,,True,Regular Play
7563,France,Djibril Sidibé,Ousmane Dembélé,32,44,1,"[99.0, 79.0]","[90.0, 72.0]",11.401754,-2.4805496,Ground Pass,,,,,,,True,2bf724ad-bd38-45a4-9f8d-236e4f4be78d,,Regular Play
7563,France,Presnel Kimpembe,,33,16,1,"[37.0, 15.0]","[51.0, 13.0]",14.142136,-0.14189705,Low Pass,Recovery,,,,,Incomplete,,,,Regular Play
7563,France,Steve Mandanda,Presnel Kimpembe,33,56,1,"[15.0, 47.0]","[23.0, 29.0]",19.697716,-1.152572,Ground Pass,,,,,,,,,,Regular Play
7563,France,Presnel Kimpembe,N''Golo Kanté,34,4,1,"[38.0, 28.0]","[44.0, 21.0]",9.219544,-0.86217004,Ground Pass,,,,,,,,,,Regular Play
7563,France,N''Golo Kanté,Lucas Hernández Pi,34,6,1,"[48.0, 18.0]","[63.0, 3.0]",21.213203,-0.7853982,Ground Pass,,,,,,,,,,Regular Play
7563,France,Lucas Hernández Pi,Olivier Giroud,34,9,1,"[65.0, 3.0]","[96.0, 15.0]",33.24154,0.36933365,Ground Pass,,,,,,Incomplete,,,,Regular Play
7563,France,Lucas Hernández Pi,N''Golo Kanté,34,23,1,"[89.0, 1.0]","[75.0, 3.0]",14.142136,2.9996955,Low Pass,Throw-in,,,,,,,,,From Throw In
7563,France,N''Golo Kanté,Antoine Griezmann,34,26,1,"[76.0, 10.0]","[83.0, 16.0]",9.219544,0.7086263,Ground Pass,,,,,,,,,,From Throw In
7563,France,Antoine Griezmann,N''Golo Kanté,34,27,1,"[83.0, 17.0]","[78.0, 10.0]",8.602325,-2.1910458,Ground Pass,,,,,,,,,True,From Throw In
7563,France,N''Golo Kanté,Steven N''Kemboanza Mike Christopher Nzonzi,34,29,1,"[78.0, 11.0]","[81.0, 22.0]",11.401754,1.3045443,Ground Pass,,,,,,,,,,From Throw In
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,N''Golo Kanté,34,32,1,"[79.0, 21.0]","[71.0, 10.0]",13.601471,-2.1995926,Ground Pass,,,,,,,,,,From Throw In
7563,France,N''Golo Kanté,Raphaël Varane,34,33,1,"[68.0, 16.0]","[63.0, 43.0]",27.45906,1.7539071,Ground Pass,,,,,,,,,,From Throw In
7563,France,Raphaël Varane,Djibril Sidibé,34,36,1,"[62.0, 48.0]","[73.0, 78.0]",31.95309,1.2193515,Ground Pass,,,,,,,,,,From Throw In
7563,France,Djibril Sidibé,Raphaël Varane,34,40,1,"[72.0, 78.0]","[65.0, 54.0]",25.0,-1.8545904,Ground Pass,,,,,,,,,,From Throw In
7563,France,Raphaël Varane,Ousmane Dembélé,34,44,1,"[66.0, 57.0]","[83.0, 63.0]",18.027756,0.33929262,Ground Pass,,,,,,,,,,From Throw In
7563,France,Ousmane Dembélé,Lucas Hernández Pi,34,51,1,"[75.0, 41.0]","[100.0, 3.0]",45.486263,-0.9888912,High Pass,,,,,,,,,,From Throw In
7563,France,Lucas Hernández Pi,Olivier Giroud,34,55,1,"[104.0, 13.0]","[113.0, 36.0]",24.698177,1.1978086,Low Pass,,True,,,,Incomplete,,,,From Throw In
7563,France,Steve Mandanda,Raphaël Varane,35,3,1,"[34.0, 34.0]","[50.0, 54.0]",25.612497,0.8960554,Ground Pass,Recovery,,,,,,,,,From Throw In
7563,France,Raphaël Varane,Djibril Sidibé,35,6,1,"[52.0, 53.0]","[64.0, 71.0]",21.633308,0.98279375,Ground Pass,,,,,,,,,,From Throw In
7563,France,Djibril Sidibé,Steven N''Kemboanza Mike Christopher Nzonzi,35,8,1,"[65.0, 70.0]","[64.0, 52.0]",18.027756,-1.6262949,Ground Pass,,,,,,,,,,From Throw In
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,Presnel Kimpembe,35,11,1,"[64.0, 50.0]","[56.0, 28.0]",23.409399,-1.9195673,Ground Pass,,,,,,,,,,From Throw In
7563,France,Presnel Kimpembe,N''Golo Kanté,35,14,1,"[59.0, 27.0]","[68.0, 15.0]",15.0,-0.9272952,Ground Pass,,,,,,,,,,From Throw In
7563,France,N''Golo Kanté,Lucas Hernández Pi,35,16,1,"[70.0, 10.0]","[88.0, 2.0]",19.697716,-0.41822433,Ground Pass,,,,,,,,,,From Throw In
7563,France,Lucas Hernández Pi,Thomas Lemar,35,18,1,"[86.0, 2.0]","[86.0, 15.0]",13.0,1.5707964,Ground Pass,,,,,,,,,True,From Throw In
7563,France,Thomas Lemar,N''Golo Kanté,35,20,1,"[84.0, 14.0]","[79.0, 17.0]",5.8309517,2.6011732,Ground Pass,,,,,,,,,,From Throw In
7563,France,N''Golo Kanté,Olivier Giroud,35,22,1,"[83.0, 20.0]","[92.0, 32.0]",15.0,0.9272952,Ground Pass,,,,,,,,,,From Throw In
7563,France,Olivier Giroud,Antoine Griezmann,35,24,1,"[95.0, 32.0]","[115.0, 33.0]",20.024984,0.049958397,High Pass,,,,,,Incomplete,,,,From Throw In
7563,France,Presnel Kimpembe,,35,45,1,"[44.0, 37.0]","[55.0, 35.0]",11.18034,-0.1798535,High Pass,Recovery,,,,,Incomplete,,,True,Regular Play
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,Ousmane Dembélé,35,49,1,"[50.0, 46.0]","[54.0, 48.0]",4.472136,0.4636476,Ground Pass,Recovery,,,,,,,,,Regular Play
7563,France,Ousmane Dembélé,Thomas Lemar,35,51,1,"[53.0, 45.0]","[57.0, 28.0]",17.464249,-1.3397057,Ground Pass,,,,,,,,,True,Regular Play
7563,France,Thomas Lemar,Steven N''Kemboanza Mike Christopher Nzonzi,35,58,1,"[68.0, 31.0]","[65.0, 52.0]",21.213203,1.7126933,Ground Pass,,,,,,,,,,Regular Play
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,Djibril Sidibé,36,1,1,"[65.0, 52.0]","[83.0, 77.0]",30.805843,0.9467733,Ground Pass,,,,,,,,,,Regular Play
7563,France,Djibril Sidibé,Ousmane Dembélé,36,3,1,"[83.0, 78.0]","[80.0, 70.0]",8.5440035,-1.929567,Ground Pass,,,,,,,,,,Regular Play
7563,France,Ousmane Dembélé,Steven N''Kemboanza Mike Christopher Nzonzi,36,6,1,"[79.0, 68.0]","[74.0, 64.0]",6.4031243,-2.4668517,Ground Pass,,,,,,,,,,Regular Play
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,Ousmane Dembélé,36,8,1,"[77.0, 64.0]","[83.0, 71.0]",9.219544,0.86217004,Ground Pass,,,,,,,,,,Regular Play
7563,France,Ousmane Dembélé,Olivier Giroud,36,11,1,"[83.0, 67.0]","[96.0, 59.0]",15.264338,-0.551655,Ground Pass,,,,,,,,,,Regular Play
7563,France,Raphaël Varane,Presnel Kimpembe,36,21,1,"[57.0, 75.0]","[41.0, 54.0]",26.400757,-2.221873,Ground Pass,Recovery,,,,,,,,,Regular Play
7563,France,Presnel Kimpembe,N''Golo Kanté,36,27,1,"[38.0, 51.0]","[51.0, 28.0]",26.41969,-1.056345,Ground Pass,,,,,,,,,,Regular Play
7563,France,N''Golo Kanté,Lucas Hernández Pi,36,30,1,"[56.0, 28.0]","[68.0, 2.0]",28.635643,-1.1383885,Ground Pass,,,,,,,,,,Regular Play
7563,France,Lucas Hernández Pi,N''Golo Kanté,36,34,1,"[69.0, 3.0]","[64.0, 15.0]",13.0,1.9655875,Ground Pass,,,,,,,,,,Regular Play
7563,France,N''Golo Kanté,Antoine Griezmann,36,36,1,"[66.0, 17.0]","[109.0, 11.0]",43.416588,-0.13863973,High Pass,,,,,,Incomplete,,,,Regular Play
7563,France,Lucas Hernández Pi,N''Golo Kanté,36,48,1,"[107.0, 1.0]","[87.0, 6.0]",20.615528,2.896614,Low Pass,Throw-in,,,,,,,,,From Throw In
7563,France,N''Golo Kanté,Thomas Lemar,36,52,1,"[88.0, 7.0]","[94.0, 6.0]",6.0827627,-0.16514868,Ground Pass,,,,,,,,,,From Throw In
